Customer ID,Product Category,Purchase Amount
8296,sports,26.36
3459,clothing,103.81
5035,clothing,111.85
4563,sports,35.15
8694,clothing,124.98
1,clothing,101.96
8354,beauty,10.79
9438,beauty,9.28
2520,home goods,36.82
9825,electronics,222.78
188,home goods,50.7
1676,electronics,171.7
7121,sports,28.6
9167,electronics,227.97
5939,beauty,9.14
431,clothing,112.17
7999,electronics,169.12
4521,electronics,176.55
307,electronics,210.74
1815,clothing,92.93
5304,clothing,114.0
9249,electronics,253.71
1597,beauty,9.22
9958,clothing,80.68
1355,beauty,9.88
1799,home goods,52.35
4452,beauty,9.88
2526,clothing,118.64
6887,home goods,52.77
4601,electronics,191.17
7907,clothing,126.55
4570,electronics,212.44
3273,sports,32.1
4722,electronics,203.88
1705,electronics,136.12
1218,clothing,104.58
7549,sports,23.84
5914,clothing,89.59
4042,clothing,91.71
3747,electronics,201.57
5940,clothing,98.66
9137,electronics,233.91
3936,clothing,126.33
1129,clothing,85.51
2411,electronics,169.24
8053,home goods,31.58
838,clothing,99.37
8230,sports,23.5
1625,electronics,205.52
1048,home goods,43.83
2499,home goods,46.42
2662,beauty,11.24
4289,beauty,10.84
1698,sports,26.69
3116,beauty,10.7
719,beauty,9.97
153,electronics,189.52
3839,home goods,33.02
1317,clothing,88.35
2170,beauty,11.02
1079,electronics,252.37
1091,sports,41.03
6619,beauty,9.74
9729,electronics,251.28
3908,electronics,210.59
5459,beauty,10.04
2275,home goods,45.62
4706,electronics,206.33
5858,clothing,95.0
7611,clothing,109.41
506,electronics,222.74
8768,home goods,44.94
1492,clothing,124.2
4726,clothing,108.85
841,sports,22.81
8618,electronics,214.89
495,sports,21.68
1713,clothing,107.19
1094,clothing,106.22
6657,clothing,94.67
9115,sports,29.9
1022,electronics,212.64
9828,beauty,10.58
5587,clothing,97.92
7448,sports,34.31
4026,beauty,11.04
4168,home goods,38.34
5650,home goods,53.6
2361,clothing,102.65
3471,clothing,121.28
5446,electronics,211.17
7984,electronics,147.26
9999,clothing,103.44
7547,home goods,48.12
1550,sports,30.11
3895,electronics,237.36
173,clothing,99.78
3321,clothing,76.92
610,home goods,56.02
1623,beauty,10.12
3497,clothing,109.83
9049,clothing,85.56
3395,clothing,99.63
7923,clothing,105.14
5034,beauty,9.15
7386,home goods,36.67
7888,home goods,34.58
119,electronics,213.54
7184,beauty,12.44
6739,home goods,50.26
9971,clothing,101.88
5886,beauty,9.57
5441,electronics,178.42
5037,electronics,168.04
6649,beauty,11.97
6533,beauty,11.37
3595,electronics,179.19
8410,electronics,245.1
8834,home goods,52.15
1543,electronics,232.76
5087,home goods,53.27
9218,home goods,50.15
5141,home goods,45.67
2521,beauty,10.21
1521,beauty,10.65
2304,electronics,225.7
6813,beauty,9.22
6392,clothing,79.08
5513,beauty,9.7
2113,home goods,52.67
3763,home goods,14.59
7554,electronics,157.36
736,beauty,11.16
1978,clothing,86.47
3037,electronics,196.15
8067,sports,36.22
6266,home goods,26.21
3906,electronics,246.73
8235,beauty,9.58
165,home goods,58.1
8377,electronics,187.36
5553,home goods,61.55
4547,clothing,98.57
2742,clothing,95.4
3133,sports,25.23
6850,home goods,27.19
6908,clothing,82.85
7994,electronics,187.58
6136,sports,21.89
7944,home goods,44.95
9479,electronics,158.96
5070,beauty,10.42
3599,electronics,266.95
1990,clothing,86.84
6482,sports,36.78
983,beauty,9.91
505,electronics,217.82
7969,electronics,216.21
9151,electronics,142.46
1369,beauty,10.03
1887,home goods,71.97
3279,clothing,79.97
7814,beauty,10.11
1459,electronics,211.23
189,electronics,219.99
2063,electronics,223.24
3327,clothing,97.2
962,clothing,111.25
6454,beauty,10.69
2003,clothing,78.89
8776,home goods,57.18
1712,beauty,9.4
6812,home goods,39.94
4505,beauty,10.77
6328,beauty,9.47
6591,clothing,96.46
9222,home goods,52.01
2620,sports,32.84
1625,electronics,249.36
3189,sports,34.57
3976,beauty,9.55
9756,electronics,179.16
8491,electronics,225.15
5471,sports,29.97
7503,clothing,84.92
890,clothing,110.09
1356,clothing,84.45
9464,electronics,225.71
8548,sports,37.25
7467,clothing,103.7
3921,electronics,216.69
2502,sports,22.26
5155,clothing,99.14
4094,electronics,247.1
2377,beauty,10.1
6754,beauty,9.11
2840,sports,31.96
7706,beauty,10.78
7976,clothing,85.24
9611,clothing,99.42
7133,clothing,82.99
8223,electronics,201.2
862,clothing,117.08
1508,clothing,83.77
7938,sports,30.32
8110,home goods,54.0
8375,beauty,9.82
9493,beauty,10.07
8730,electronics,233.0
6008,beauty,9.76
6722,sports,25.97
333,home goods,50.41
236,beauty,10.42
8456,clothing,64.21
8329,beauty,8.54
9650,clothing,74.68
2203,beauty,8.6
1561,clothing,103.19
8490,beauty,10.39
5902,electronics,179.13
6210,sports,30.19
5522,clothing,120.33
884,home goods,50.04
9521,beauty,10.51
3448,beauty,10.25
4511,electronics,259.66
7263,clothing,105.48
6612,beauty,9.0
5347,sports,23.3
1857,electronics,207.95
699,clothing,107.19
2913,electronics,228.58
9981,clothing,102.99
39,home goods,70.85
8958,beauty,10.12
6516,clothing,88.73
1942,home goods,57.59
7863,electronics,221.71
9764,sports,24.95
5083,clothing,89.28
6723,clothing,83.36
1984,electronics,204.73
2594,beauty,11.17
1325,beauty,10.53
7177,home goods,32.77
1879,clothing,66.62
2682,beauty,12.77
9058,electronics,219.81
1298,home goods,55.97
2717,beauty,8.79
5929,clothing,70.55
9200,beauty,10.18
5417,electronics,211.78
2800,beauty,10.42
6224,electronics,198.58
4665,beauty,11.17
1771,beauty,7.64
9123,clothing,73.69
7333,electronics,216.48
8041,clothing,111.28
373,clothing,93.05
6471,electronics,201.14
6365,electronics,161.43
3958,beauty,10.11
391,electronics,191.63
5275,beauty,10.41
3018,beauty,9.28
1069,electronics,232.93
4797,clothing,115.07
6763,clothing,95.98
1042,clothing,92.18
793,beauty,10.56
3034,beauty,9.2
1087,clothing,90.62
389,electronics,184.59
1187,home goods,33.1
4720,home goods,56.79
932,electronics,198.14
6668,electronics,226.71
4728,clothing,90.48
583,electronics,192.24
9260,electronics,213.58
7891,electronics,227.84
7887,clothing,85.9
7719,beauty,9.3
153,home goods,59.49
4908,beauty,9.1
1777,sports,25.32
4436,electronics,158.23
157,beauty,9.97
8390,home goods,55.91
914,home goods,39.36
8553,electronics,172.6
8213,home goods,42.28
335,clothing,135.44
152,electronics,178.31
2946,clothing,93.1
4846,clothing,89.01
3301,electronics,185.14
7730,home goods,38.25
7445,electronics,195.56
1592,home goods,33.82
7118,home goods,45.88
9339,electronics,149.86
8599,electronics,205.56
8570,clothing,100.72
1520,sports,32.77
5941,beauty,9.44
1629,sports,24.03
9339,electronics,208.42
7709,beauty,9.19
2244,sports,34.98
1458,sports,30.57
522,electronics,174.75
795,clothing,101.24
9762,electronics,189.32
7813,electronics,140.32
8843,electronics,210.28
1379,electronics,217.35
9355,home goods,41.12
3875,clothing,103.63
1389,electronics,218.06
227,beauty,8.79
355,beauty,9.79
1418,clothing,89.11
7125,clothing,100.42
2084,beauty,10.72
4794,electronics,212.12
9023,clothing,73.8
2448,home goods,44.34
4654,home goods,56.25
8856,sports,26.88
2080,clothing,87.47
6459,electronics,215.52
9998,clothing,106.34
4035,electronics,185.2
3514,home goods,49.34
5036,home goods,44.1
1166,clothing,58.16
4800,electronics,179.29
6109,electronics,189.19
7546,electronics,224.17
3192,home goods,52.87
3747,electronics,206.53
6587,beauty,10.97
4557,electronics,231.83
9841,clothing,93.91
5951,electronics,212.24
7616,sports,29.82
3659,sports,28.59
8545,electronics,184.31
7066,electronics,163.24
9877,electronics,198.89
2370,electronics,196.49
4845,home goods,50.72
1772,home goods,61.87
5871,clothing,90.17
2469,sports,23.05
6873,electronics,224.86
5141,home goods,49.01
5631,electronics,216.87
9873,electronics,255.26
5872,beauty,9.28
3840,sports,28.57
7687,home goods,51.5
8022,electronics,215.38
8139,sports,31.76
9333,home goods,43.45
4831,beauty,10.46
3742,clothing,95.5
7602,sports,35.36
5489,sports,26.57
1559,electronics,165.76
5509,home goods,48.45
3064,sports,33.32
8498,beauty,9.64
590,electronics,196.7
3274,beauty,10.32
5388,home goods,69.75
965,electronics,252.91
5404,beauty,9.22
3688,home goods,71.46
3529,beauty,10.15
9628,beauty,10.4
6744,clothing,102.16
2246,sports,30.0
8843,home goods,45.21
8046,electronics,191.75
1813,home goods,56.88
6289,clothing,85.8
5193,electronics,240.73
5465,clothing,105.39
8660,clothing,110.03
1934,electronics,203.74
9105,electronics,151.52
7207,electronics,205.13
5564,electronics,194.11
3442,home goods,57.53
2914,sports,28.86
1448,sports,23.09
3524,clothing,86.92
6443,home goods,55.43
6119,electronics,154.64
7904,clothing,95.24
3143,electronics,247.03
3263,electronics,222.0
7456,electronics,219.08
7120,beauty,9.89
379,beauty,9.75
2986,home goods,41.94
7095,sports,24.01
9832,electronics,178.77
7873,home goods,41.52
3393,clothing,111.39
120,beauty,10.51
5053,beauty,11.13
8659,beauty,8.53
3648,electronics,204.99
7507,home goods,62.14
1186,electronics,238.73
550,clothing,90.41
610,electronics,164.52
6266,electronics,246.4
3586,beauty,10.92
4642,electronics,235.32
3541,clothing,113.26
6119,electronics,160.55
3197,clothing,104.44
974,sports,34.9
6576,electronics,244.09
5092,beauty,8.48
5195,clothing,97.76
8151,electronics,229.47
2607,beauty,8.11
2565,home goods,50.62
971,clothing,102.44
1176,home goods,46.02
6844,electronics,186.49
1968,home goods,57.77
1952,clothing,93.31
5674,electronics,206.41
8490,beauty,9.04
9528,beauty,10.89
9479,electronics,208.53
4870,home goods,42.76
4730,sports,26.51
7203,electronics,199.14
4226,home goods,62.16
9464,home goods,54.17
415,electronics,227.24
7997,clothing,101.22
3436,electronics,156.21
9249,electronics,212.1
869,clothing,72.48
8977,home goods,51.48
6829,beauty,10.83
3411,clothing,101.51
2415,electronics,232.42
842,sports,36.64
2727,electronics,256.64
5696,electronics,167.91
6970,home goods,47.92
5146,beauty,10.33
9020,clothing,84.76
3290,clothing,111.05
9425,beauty,9.68
4496,home goods,49.65
6096,electronics,207.19
2133,clothing,88.76
6638,electronics,213.59
3123,clothing,81.26
1928,electronics,211.61
4923,beauty,9.7
7866,electronics,178.05
4534,home goods,54.48
2912,home goods,51.88
7550,sports,35.47
3032,clothing,91.98
6985,electronics,174.93
4674,electronics,185.47
475,home goods,55.87
8631,home goods,39.11
6361,beauty,12.36
5375,electronics,202.63
4103,clothing,86.87
5495,clothing,107.2
3798,home goods,31.55
9366,home goods,43.74
8047,beauty,9.85
5813,home goods,57.88
3639,clothing,82.88
5296,electronics,259.38
184,beauty,9.6
3691,home goods,61.57
3775,electronics,205.03
6033,beauty,9.32
9249,electronics,175.85
7315,clothing,92.43
3936,beauty,9.33
8006,clothing,118.81
5544,electronics,173.71
7408,electronics,204.5
6622,home goods,59.81
6727,beauty,9.22
731,sports,30.08
6899,clothing,134.17
1781,beauty,10.77
2415,electronics,127.4
6567,home goods,44.42
8660,beauty,8.34
6856,clothing,84.89
6142,home goods,52.31
7825,clothing,100.11
3754,electronics,224.06
5678,electronics,200.36
3564,clothing,88.29
7066,home goods,44.9
7325,electronics,217.32
3352,clothing,96.4
6319,clothing,93.2
9986,electronics,243.45
9437,electronics,199.19
5751,home goods,52.0
149,beauty,10.45
8777,beauty,9.92
5438,beauty,8.32
4407,beauty,10.81
3605,electronics,208.99
1116,clothing,95.77
4647,electronics,168.2
8514,clothing,69.76
236,clothing,96.34
7009,clothing,83.63
835,sports,30.07
7210,clothing,102.72
4267,clothing,123.09
8308,beauty,10.43
8894,home goods,39.7
6524,electronics,199.23
1760,beauty,10.78
7840,clothing,69.35
35,electronics,222.56
5144,clothing,87.69
175,beauty,10.7
5844,electronics,213.15
2389,beauty,11.4
7842,home goods,69.52
5996,clothing,80.03
7082,electronics,208.83
6550,electronics,182.48
66,beauty,11.97
9034,home goods,70.09
7604,electronics,267.15
528,home goods,46.96
4263,beauty,9.86
1263,clothing,104.0
7352,electronics,169.49
6707,clothing,119.29
8245,electronics,183.32
631,sports,36.64
8231,home goods,43.62
8349,clothing,113.61
3222,electronics,170.6
1326,home goods,46.45
467,clothing,104.69
7148,clothing,104.61
1510,beauty,11.07
938,electronics,194.44
160,home goods,55.42
2931,beauty,9.52
9287,electronics,195.18
7957,beauty,9.87
9018,sports,36.26
5669,sports,35.93
8345,clothing,114.97
8939,clothing,93.09
1608,beauty,9.82
3282,electronics,198.99
4818,beauty,9.91
8722,beauty,8.96
5836,clothing,86.15
2450,sports,25.33
1858,sports,32.57
8991,electronics,210.94
9027,clothing,85.67
5955,clothing,107.83
9116,home goods,50.04
43,clothing,95.4
8189,electronics,162.1
359,electronics,224.67
399,clothing,97.94
6981,sports,30.5
5223,electronics,221.12
2406,clothing,120.31
1234,clothing,98.78
3608,electronics,207.9
1843,electronics,232.54
2214,electronics,231.33
8434,sports,27.69
8416,beauty,10.53
3197,beauty,9.03
1079,electronics,214.16
5140,beauty,7.96
3263,electronics,143.83
7388,electronics,239.73
1156,home goods,53.39
2481,beauty,10.94
6617,clothing,101.17
6648,clothing,100.36
1864,sports,25.0
70,clothing,109.27
1154,home goods,33.88
8101,beauty,9.21
5071,clothing,124.91
96,electronics,200.52
325,home goods,37.43
3691,electronics,229.86
391,electronics,164.74
102,electronics,220.09
7075,clothing,71.26
5484,clothing,116.57
9602,electronics,193.42
5924,electronics,196.28
6822,electronics,199.81
2294,clothing,88.23
6453,clothing,86.65
1422,electronics,206.63
6433,clothing,136.28
3392,sports,38.5
7779,home goods,60.77
4189,beauty,10.52
9999,clothing,109.38
8507,clothing,81.51
9900,electronics,242.34
8313,clothing,102.71
7268,electronics,219.56
8487,electronics,209.17
1259,electronics,143.54
8405,electronics,200.7
5413,beauty,9.8
2969,clothing,105.97
1254,beauty,12.34
5022,clothing,68.89
5062,electronics,218.75
855,beauty,9.79
9211,beauty,11.7
2600,beauty,10.45
828,clothing,105.0
1358,clothing,118.89
2336,clothing,130.38
9796,sports,20.08
8888,electronics,206.75
3018,clothing,135.91
4138,electronics,150.14
236,beauty,10.92
1567,clothing,101.06
2627,electronics,188.18
1623,clothing,97.11
6451,electronics,188.51
1273,electronics,218.49
3077,beauty,10.09
7295,clothing,109.96
5828,sports,29.17
4172,sports,29.39
9468,clothing,64.93
3542,clothing,90.27
4065,clothing,84.05
6016,sports,35.54
6579,electronics,211.36
1245,electronics,146.05
1386,sports,34.63
2693,beauty,12.43
7985,clothing,89.38
2294,beauty,8.46
4694,home goods,47.38
1383,beauty,11.99
4929,electronics,202.7
702,electronics,237.99
3155,clothing,125.78
6176,clothing,125.86
7976,clothing,86.78
2705,beauty,8.83
1577,clothing,89.12
7341,beauty,11.46
2572,sports,33.37
147,beauty,9.38
6614,electronics,167.51
3076,clothing,106.94
2535,electronics,214.22
8463,electronics,223.46
8599,home goods,53.11
1542,beauty,8.85
5833,home goods,53.47
3977,beauty,8.17
9047,home goods,50.6
9096,beauty,10.88
8435,home goods,55.03
4242,clothing,96.79
8321,clothing,96.93
2328,home goods,57.82
5898,clothing,95.02
2305,beauty,10.47
3596,home goods,55.1
7974,clothing,124.73
3113,sports,30.92
9738,clothing,104.22
3541,clothing,91.17
7697,electronics,178.53
1620,beauty,9.86
4660,clothing,94.93
4337,home goods,48.69
9646,sports,29.07
4189,clothing,94.09
7096,home goods,44.46
8920,clothing,87.9
6523,electronics,154.32
7366,sports,30.62
2740,clothing,117.19
1595,sports,25.12
4266,electronics,242.79
2711,beauty,8.47
6579,electronics,218.72
9824,electronics,176.14
7753,electronics,192.73
6158,clothing,106.07
4286,clothing,94.19
6732,home goods,49.99
4134,electronics,214.35
883,home goods,59.38
7272,electronics,216.39
9664,clothing,71.06
261,clothing,79.92
741,clothing,103.06
2547,electronics,192.93
5973,beauty,10.32
2606,home goods,43.1
3362,beauty,8.93
7375,clothing,116.26
8525,beauty,10.69
6081,electronics,200.8
2650,sports,34.24
8896,home goods,51.37
7293,electronics,168.36
9710,beauty,11.49
9567,electronics,236.22
7624,electronics,215.31
4186,electronics,194.87
3619,beauty,8.96
6354,home goods,50.85
3592,home goods,41.18
9236,sports,21.52
307,electronics,215.43
646,beauty,9.22
4591,electronics,202.97
2176,sports,36.38
6909,clothing,94.09
8828,beauty,9.53
3647,home goods,47.73
4143,electronics,179.0
6823,sports,36.34
6067,electronics,238.67
8521,clothing,85.19
4337,electronics,162.79
1279,beauty,9.72
8396,clothing,93.08
9285,clothing,105.22
8019,electronics,184.65
8992,beauty,9.46
4220,clothing,106.17
5964,electronics,172.41
3315,electronics,206.92
8173,clothing,86.26
5139,beauty,9.69
6985,home goods,66.68
4018,home goods,55.18
7992,beauty,10.23
528,electronics,251.05
9365,clothing,105.9
1739,home goods,45.4
7081,clothing,104.59
6798,clothing,105.27
6129,clothing,114.7
4307,electronics,183.13
3694,home goods,46.06
1966,electronics,239.45
1723,sports,33.27
7482,sports,36.43
9031,beauty,9.41
462,beauty,10.28
3282,electronics,207.38
2170,beauty,8.28
935,sports,24.98
8782,clothing,74.59
5852,sports,24.47
4449,clothing,124.38
7092,clothing,83.11
6302,sports,32.82
7948,beauty,11.01
9676,clothing,92.52
2448,home goods,62.29
3818,clothing,97.82
9987,clothing,119.98
5861,beauty,12.14
251,electronics,170.42
2459,electronics,178.38
8889,clothing,105.99
6455,beauty,9.29
825,home goods,54.54
7651,electronics,210.33
5384,clothing,115.16
2461,clothing,100.01
5708,sports,21.98
6689,electronics,212.64
6219,clothing,96.51
6798,clothing,96.93
6580,clothing,80.43
4352,beauty,8.35
6578,beauty,10.66
2911,electronics,203.81
8197,beauty,10.25
4644,electronics,192.03
2324,beauty,9.45
557,electronics,192.32
3503,home goods,56.76
7302,electronics,171.17
1884,electronics,180.8
2636,electronics,175.92
3895,home goods,45.6
6643,home goods,32.87
2064,beauty,8.68
6612,clothing,123.99
7282,home goods,71.01
8869,beauty,11.08
5707,electronics,216.2
4206,clothing,98.27
4316,clothing,129.81
1739,electronics,258.89
8214,sports,32.43
3890,sports,23.35
1766,home goods,67.81
7129,electronics,215.3
4529,electronics,222.09
9938,home goods,45.18
9506,clothing,89.57
4044,electronics,215.99
1137,clothing,107.79
6301,beauty,11.55
3212,electronics,186.95
307,electronics,130.61
4265,clothing,102.97
6241,electronics,224.43
723,beauty,10.29
2924,home goods,58.64
3863,home goods,58.35
4936,electronics,219.0
8501,clothing,80.94
3239,clothing,95.51
9090,clothing,105.62
94,electronics,164.97
1781,clothing,118.64
341,electronics,168.91
7186,clothing,104.73
8084,home goods,50.57
138,clothing,119.04
4624,electronics,202.79
6735,home goods,56.43
5757,home goods,49.24
9204,home goods,57.37
5861,clothing,108.94
6522,sports,28.82
138,clothing,97.75
5051,beauty,10.73
1235,clothing,110.23
2626,clothing,76.76
1425,electronics,179.85
5548,home goods,50.7
4288,clothing,97.72
